id,title,year,synopsis,rating,genre,studio
2128,"No eres tu, soy yo",2010,"Lovelorn Javier (Eugenio Derbez) goes to extraordinary lengths to recover from his broken marriage in this romantic comedy from Mexico. When Javier married Maria (Alejandra Barros), he thought it was forever. But then as quickly as she had said, ""I do,"" Maria was gone. As a result, Javier's self-confidence takes a serious hit. When his psychoanalyst offers precious little advice on the subject of making a full emotional recovery, Javier sinks into a deep depression and seeks solace in the arms of his many ex-girlfriends. What will it take for Javier to finally come to terms with his loss and finally summon the strength to love again? ~ Jason Buchanan, Rovi",,Romance,Lionsgate Films
2206,The Land Before Time IX: Journey to Big Water,2002,,,Action & Adventure,Universal Studios
2159,Last Stop 174 (Ultima Parada 174),2007,,,Art House & International,Empire Film Group
2249,Carnivale,1999,,,Animation,Anura Limited
2253,Cube Zero,2004,,,Science Fiction & Fantasy,LionsGate Entertainment
2286,Beyond Sherwood Forest,2009,,,Drama,Unknown
2298,Peter Pan,1999,,,Animation,A & E
2623,The Hunt,2013,"Bow hunting enthusiast Jack Hamberg, his eight-year-old stepson Clint and former news cameraman Atticus Monroe are on a mission to make a deer hunting video. All that is needed to complete the video is a ""kill."" Jack and Atticus reluctantly decide to trespass onto a nearby property where there may be more abundant prey. Once inside the restricted area, they come upon some frightening realizations. The hunters have become the hunted. Only one comes out alive with the tapes that captured the horrific events that transpired on ""The Hunt."" (c) Official Site",,Action & Adventure,Image Entertainment
2626,The Thing Below (Ghost Rig 2: The Legend of the Sea Ghost),2004,,,Mystery & Suspense,First Look Pictures
2640,Bam Margera Presents: Where the #$&% is Santa?,2008,,,Comedy,Warner Home Video
2346,Thomas & Friends: Misty Island Rescue,2010,"A new Search and Rescue Centre is being built on the Island of Sodor. Special deep red 'Jobi Logs', found far away on Hiro's Island, are being used to make the centre. All the engines are very excited and all want to help deliver the Jobi logs to the Rescue Centre. Diesel, convinced that he is better than the 'steamies', decides to take the Jobi logs to the rescue centre himself and races down the tracks with the Jobi logs. Thomas sees that Diesel is going too fast and chases after him. The chase results in an exciting rescue as Thomas saves Diesel from falling over a cliff edge but the Jobi logs crash into the sea below - now there is no wood to build the Rescue Centre. As a reward for his daring rescue Thomas gets to visit the mainland. Thomas waves goodbye to his friends at Brendham Docks and heads across the sea to the mainland. That night Thomas becomes separated from the ship and ends up alone and stranded on the mysterious Misty Island - a wild and wonderful island with a multitude of secret hide outs, rickety tracks and bridges. Thomas soon meets the islands' inhabitants -- three funny logging locos called Bash, Dash and Ferdinand.",,Animation,Screenvision
2391,The Cheetah Girls 2,2006,,,Television,Walt Disney Home Entertainment
2397,Beverly Hills Brats,1989,,,Comedy,Media Home Entertainment
2404,The Brazilian Job,2011,Charlie Croker and his fellow crew of expert thieves head to Rio de Janeiro to pull off another heist in this follow up to The Italian Job (2003).,,Drama,Paramount Pictures
2432,Hunt to Kill,2010,"Divorced single father and U.S. Border Patrol Agent Jim Rhodes (Steve Austin) strikes back with a vengeance after being kidnapped, along with his teenage daughter, by a dangerous gang of fugitives. Now, in the dense Pacific Northwest mountains, hunting season is about to get underway. ~ Jason Buchanan, Rovi",,Action & Adventure,Anchor Bay Entertainment
2805,Hitler: The Rise of Evil,2003,,,Drama,Koch Vision
3207,The Tournament,2009,,,Mystery & Suspense,The Weinstein Co.
2433,Born to Raise Hell,2010,"Hard case Interpol agent Samuel Axel (Steven Seagal) forges a shaky alliance with his sworn enemy in order to take down a ruthless Russian arms dealer with a penchant for killing cops. When one of his team members is brutally gunned down in Eastern Europe, Axel vows to see that justice is served. But just as he closes in on the Russian gun trafficker responsible for the killing, an all-out war explodes between the Russians and Gypsies. Just when it stars to look like Axel's target may skate away scot free, the determined agent throws his cards on the table, and moves in for the kill. ~ Jason Buchanan, Rovi",,Action & Adventure,Paramount Pictures
2434,Sniper 2,2002,,,Action & Adventure,Sony Pictures Home Entertainment
2460,Kal Ho Naa Ho,2003,,,Drama,Yash Raj Films
2461,Jab We Met,2007,,,Romance,Studio 18
2462,Dhoom,2004,,,Action & Adventure,Yashraj Films
2463,Don,2006,,,Drama,UTV Communications
2464,Salaam-e-Ishq,2007,,,Art House & International,Eros Entertainment
2466,The Man in the Iron Mask,1977,,,Drama,Twentieth Century Fox Home Entertainment
2467,The Count of Monte-Cristo,1974,,,Classics,Twentieth Century Fox Home Entertainment
2469,Titanic,1996,,,Drama,Hallmark Entertainment
2494,Stargate: Continuum,2008,,,Action & Adventure,Fox Home Entertainment
2495,Stargate: The Ark of Truth,2008,,,Action & Adventure,MGM
2511,All for Melissa,2007,,,Comedy,IndieFlix
2515,Killer Condom: The Rubber That Rubs You Out,1997,,,Horror,Troma
2536,Beneath the Dark,2010,"Paul and Adrienne, a young couple burning up the desolate miles on the road between Texas and LA, check into the equally desolate but eternally stylish Roy's Motel and Cafe. As if preserved in time, the motel proves to be a strange and surreal place where the guests are forced to confront the secrets that they keep - from the world and from each other. -- (C) IFC",,Drama,IFC Films
2541,As Good as Dead,2010,"Three members of an extremist cult kidnap and torture a prominent photojournalist who they believe murdered their revered leader in this twisting psychological thriller starring Cary Elwes, Andie MacDowell, and Frank Whaley. The widow of late cult leader Reverend Kalahan, Helen (MacDowell) is determined to seek revenge against the man who murdered her husband. But in a tragic twist of fate Helen, her dangerously unstable son, Jake (Matt Dallas), and their sadistic enforcer, Aaron (Whaley), discover that they may have targeted the wrong man. The more the trio interrogates the terrified Ethan (Elwes), the more apparent it becomes that Helen, Jake, and Aaron may have escalated a situation that no one can walk away from untarnished. As Helen grows increasingly convinced of Ethan's innocence, cold-blooded killer Aaron vows to leave no witnesses, and attempts to manipulate Jake into taking his side. Meanwhile, Ethan's estranged wife, Kate (Nicole Ansari-Cox), attempts to call Ethan when he fails to pick up their ten-year-old daugther, Sarah (Emma Kantor), at the predetermined time, and drives to his apartment to confront him personally. ~ Jason Buchanan, Rovi",,Mystery & Suspense,First Look Studios
2562,Unconscious,2004,,,Art House & International,Regent Releasing
2595,Cheech & Chong's Next Movie,1980,,,Action & Adventure,Universal Pictures
2760,Helen of Troy,2003,,,Action & Adventure,Universal Studios Home Video
2771,How I Got Lost,2009,,,Drama,Gravitas
2777,The Mack,1973,,,Drama,WARNER BROTHERS PICTURES
2783,Dead Awake,2010,"DEAD AWAKE is a seductive supernatural thriller starring Rose McGowan, Amy Smart and Nick Stahl set against the backdrop of a mysterious tragedy that shattered their lives a decade ago and which sets them on a path to uncover the truth that lies between the living and the dead. -- (C) New Films International",,Horror,New Films Cinema
2856,The Last Godfather,2011,"""The Last Godfather"" is a coproduction between South Korea and the USA. Famous comedian and film director Hyung Rae Shim returns with his latest Hollywood film, this time a comedy. In the 1950s in New York, Mafia boss Don Carini (Harvey Keitel) suddenly brings his lovechild Young-gu (Shim) from Korea, who seems mentally impaired, to train him as his successor. He keeps disappointing everyone by behaving strangely, but finally manages to win the hearts of the gang. However, the mafia's rival refuses to let him take over.--(c) Roadside Attractions",,Drama,Roadside Attractions
2868,The Contractor,2007,,,Action & Adventure,Sony Pictures Home Entertainment
2872,10.5,2004,,,Drama,LionsGate Entertainment
2876,Flight 93,2006,,,Drama,Fox
2877,Meet the Browns,2004,,,Comedy,LionsGate Entertainment
2894,Strictly Sexual,2008,,,Drama,Virgil Films
2896,"Cougars, Inc.",2010,"A group of college gigolos cater to the carnal desires of sex-starved cougars, and discover just how much fun college can be while raking in big money. Featuring Denise Richards and James Belushi. ~ Jason Buchanan, Rovi",,Comedy,LionsGate Entertainment
2918,D-graduated (Regresados),2009,,,Romance,Distribution Company
2920,Recien cazado,2009,,,Drama,Maya
2933,Ed Gein: The Butcher of Plainfield,2007,,,Horror,Lionsgate
2935,Children of the Corn,2009,,,Television,Anchor Bay Entertainment
2972,In Love We Trust,2008,,,Art House & International,ARP Films
2976,Vampire Journals,1997,,,Horror,Full Moon
3013,Wizard of Oz,1925,,,Action & Adventure,Chadwick Pictures Corporation
3026,Whisper,2007,,,Mystery & Suspense,Universal Pictures
3031,Dragonheart - A New Beginning,2000,,,Action & Adventure,Universal Studios
3038,Solstice,2007,,,Drama,Solstice Productions L.L.C.
3046,Hellboy Animated: Blood and Iron,2007,,,Action & Adventure,Anchor Bay Entertainment
3075,Frosty the Snowman,1969,,,Animation,Artisan Entertainment
3085,The Lost Treasure of the Grand Canyon,2008,,,Documentary,Anchor Bay Entertainment Inc.
3088,The Scorpion King 2: Rise of a Warrior,2008,,,Drama,Universal Studios Home Entertainment
3092,Strawberry Shortcake Movie: Sky's The Limit,2009,,,Animation,Kidtoon Films
3097,Heart Of A Dragon,2008,,,Drama,Associated Film Producers
3129,Ju-on: The Grudge,2003,,,Horror,Lions Gate Releasing
3165,Night Train,2008,,,Mystery & Suspense,National Entertainment Media
3173,Freud: The Secret Passion,1962,,,Drama,Universal Pictures
3175,The Secret Diary of Sigmund Freud,1984,,,Drama,Twentieth Century Fox Home Entertainment
3176,Prendimi l'anima (The Soul Keeper),2003,,,Drama,Medusa Distribuzione
3392,Faust: Love of the Damned,2001,,,Action & Adventure,Trimark
3393,Sauna (Filth),2008,,,Drama,IFC Films
3397,Robinson Crusoe,1996,,,Drama,Miramax
3189,Thank You,2011,"Raj, Yogi and Vikram - best friends, business partners, serial womanizers and happily married! Happy, because their lovely wives have no clue that their husbands cheat on them with every pretty young thing they can lay their eyes on. This picture perfect world is rocked when Raj's wife, Sanjana begins to suspect her husband and hires the suave private detective, Kishan, to tail him. Kishan's built his reputation as a man who saves marriages by getting erring husbands to mend their ways. In this particular case, however, his overwhelming attraction towards Sanjana means he may not be acting in her best interest! What follows is a crazy cat and mouse game, with Kishan trying to catch the husbands with their pants down literally and them attempting to just stay outside his grasp.-- (c)UTV Motion Pictures",,Drama,UTV Communications
3196,La Ragazza del lago (The Girl by the Lake),2007,,,Art House & International,MPI Home Video
3198,Iron Eagle,1985,,,Action & Adventure,Twentieth Century Fox Home Entertainment
3206,The 300 Spartans,1962,,,Drama,Twentieth Century Fox
3224,The Invincible Iron Man,2007,,,Action & Adventure,LionsGate Entertainment
3239,Sakebi (Retribution),2006,,,Drama,Avex Entertainment
3240,Irresistible,2005,,,Mystery & Suspense,First Look International
3246,Madea's Family Reunion,2002,,,Comedy,Lions Gate
3247,Yesterday,2004,,,Drama,HBO Films
3248,Vernie,2003,,,Drama,Vanguard
3253,Kidulthood,2005,,,Drama,Revolver Entertainment
3254,Insidious,2008,,,Drama,Romantic Troubadour Entertainment
3261,Single White Female 2: The Psycho,2005,,,Mystery & Suspense,Sony Pictures Home Entertainment
